sbox_index,input_binary,input_decimal,output_binary,output_decimal,plaintext_hex,key_hex,ciphertext_hex,description
1,001110,14,0100,4,46cd21d73eb24a19,1e658b3e9e3384d7,af0e79c428bc140a,S-box 1 transform for round 15
0,101001,41,0100,4,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 0
0,101001,41,0100,4,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 1
0,100110,38,1000,8,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 2
0,010111,23,1011,11,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 3
0,100000,32,0100,4,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 4
0,100111,39,0010,2,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 5
0,010001,17,1010,10,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 6
0,011011,27,0101,5,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 7
0,011110,30,0111,7,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 8
0,010011,19,0110,6,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 9
0,000110,6,0001,1,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 10
0,110101,53,0011,3,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 11
0,111010,58,1010,10,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 12
0,101001,41,0100,4,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 13
0,010011,19,0110,6,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 14
0,100001,33,1111,15,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 0 transform for round 15
1,001101,13,1000,8,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 0
1,000111,7,0111,7,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 1
1,000100,4,1000,8,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 2
1,011010,26,0000,0,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 3
1,010111,23,1010,10,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 4
1,000111,7,0111,7,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 5
1,111001,57,0000,0,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 6
1,011110,30,1010,10,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 7
1,011011,27,1001,9,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 8
1,010000,16,1001,9,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 9
1,001100,12,0011,3,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 10
1,010000,16,1001,9,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 11
1,001101,13,1000,8,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 12
1,100000,32,0000,0,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 13
1,111111,63,1001,9,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 14
1,111101,61,1110,14,507f1c70b5782c0e,5e6268696e6ab931,cb5671c01a6e46be,S-box 1 transform for round 15
0,111011,59,0000,0,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 0
0,101100,44,0010,2,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 1
0,110011,51,1011,11,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 2
0,010000,16,0011,3,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 3
0,011011,27,0101,5,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 4
0,010110,22,1100,12,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 5
0,100110,38,1000,8,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 6
0,001110,14,1000,8,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 7
0,100011,35,1100,12,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 8
0,100111,39,0010,2,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 9
0,100011,35,1100,12,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 10
0,001100,12,1011,11,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 11
0,111100,60,0101,5,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 12
0,001001,9,1110,14,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 13
0,001011,11,0010,2,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 14
0,010000,16,0011,3,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 0 transform for round 15
1,000110,6,1110,14,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 0
1,011001,25,0110,6,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 1
1,100010,34,1110,14,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 2
1,100100,36,0111,7,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 3
1,111101,61,1110,14,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 4
1,100011,35,1000,8,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 5
1,001100,12,0011,3,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 6
1,011110,30,1010,10,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 7
1,100000,32,0000,0,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 8
1,110001,49,1011,11,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 9
1,001110,14,0100,4,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 10
1,110100,52,1100,12,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 11
1,011000,24,1100,12,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 12
1,101110,46,0001,1,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 13
1,101100,44,1101,13,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 14
1,000001,1,0011,3,81f42c1cfeeb5681,5b59f8341bfda358,0fc55ded7e502bfd,S-box 1 transform for round 15
0,100100,36,1110,14,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 0
0,011111,31,1000,8,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 1
0,111111,63,1101,13,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 2
0,110110,54,0111,7,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 3
0,101000,40,1101,13,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 4
0,010011,19,0110,6,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 5
0,111001,57,1010,10,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 6
0,011110,30,0111,7,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 7
0,111011,59,0000,0,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 8
0,001101,13,1101,13,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 9
0,001100,12,1011,11,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 10
0,101110,46,1011,11,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 11
0,010100,20,0110,6,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 12
0,100001,33,1111,15,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 13
0,011011,27,0101,5,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 14
0,111010,58,1010,10,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 0 transform for round 15
1,011001,25,0110,6,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 0
1,110100,52,1100,12,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 1
1,110101,53,0111,7,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 2
1,101110,46,0001,1,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 3
1,101010,42,0100,4,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 4
1,101101,45,0100,4,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 5
1,001000,8,0110,6,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 6
1,010001,17,1100,12,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 7
1,001010,10,1011,11,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 8
1,110010,50,1000,8,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 9
1,101000,40,1010,10,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 10
1,010101,21,0001,1,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 11
1,010011,19,0000,0,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 12
1,101110,46,0001,1,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 13
1,001111,15,1110,14,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 14
1,110000,48,0101,5,6980e60673def54a,77a0dde070aa7a56,50b941e5b3edd04c,S-box 1 transform for round 15
0,001011,11,0010,2,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 0
0,101100,44,0010,2,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 1
0,010101,21,1100,12,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 2
0,111000,56,0011,3,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 3
0,111011,59,0000,0,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 4
0,111111,63,1101,13,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 5
0,101000,40,1101,13,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 6
0,001011,11,0010,2,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 7
0,000110,6,0001,1,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 8
0,101101,45,0001,1,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 9
0,000110,6,0001,1,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 10
0,010001,17,1010,10,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 11
0,000100,4,1101,13,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 12
0,010011,19,0110,6,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 13
0,010011,19,0110,6,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 14
0,011001,25,1001,9,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 0 transform for round 15
1,011100,28,0101,5,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 0
1,100011,35,1000,8,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 1
1,100000,32,0000,0,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 2
1,000000,0,1111,15,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 3
1,100110,38,1011,11,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 4
1,111101,61,1110,14,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 5
1,010011,19,0000,0,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 6
1,001101,13,1000,8,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 7
1,001011,11,0010,2,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 8
1,010001,17,1100,12,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 9
1,001011,11,0010,2,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 10
1,001011,11,0010,2,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 11
1,000001,1,0011,3,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 12
1,100000,32,0000,0,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 13
1,101111,47,0010,2,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 14
1,110000,48,0101,5,6147041720152a3c,1a3b490ddb76971b,7bef393f13529e9e,S-box 1 transform for round 15
0,110101,53,0011,3,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 0
0,010111,23,1011,11,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 1
0,111010,58,1010,10,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 2
0,101000,40,1101,13,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 3
0,100000,32,0100,4,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 4
0,001101,13,1101,13,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 5
0,101001,41,0100,4,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 6
0,111110,62,0000,0,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 7
0,000101,5,0111,7,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 8
0,110100,52,1001,9,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 9
0,111010,58,1010,10,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 10
0,100101,37,1000,8,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 11
0,010101,21,1100,12,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 12
0,000110,6,0001,1,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 13
0,011110,30,0111,7,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 14
0,100000,32,0100,4,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 0 transform for round 15
1,011111,31,0101,5,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 0
1,110001,49,1011,11,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 1
1,101010,42,0100,4,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 2
1,101001,41,0011,3,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 3
1,111100,60,0010,2,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 4
1,100010,34,1110,14,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 5
1,010011,19,0000,0,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 6
1,010101,21,0001,1,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 7
1,011001,25,0110,6,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 8
1,100000,32,0000,0,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 9
1,011110,30,1010,10,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 10
1,110110,54,0110,6,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 11
1,011010,26,0000,0,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 12
1,010011,19,0000,0,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 13
1,101110,46,0001,1,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 14
1,001101,13,1000,8,5fde60f411b6e466,7a4b6caa5cb33686,c42dda2a1424b364,S-box 1 transform for round 15
0,110010,50,1100,12,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 0
0,011010,26,1001,9,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 1
0,010000,16,0011,3,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 2
0,001000,8,0010,2,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 3
0,001001,9,1110,14,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 4
0,101011,43,1001,9,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 5
0,111111,63,1101,13,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 6
0,100011,35,1100,12,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 7
0,110111,55,1110,14,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 8
0,011101,29,0011,3,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 9
0,001100,12,1011,11,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 10
0,101000,40,1101,13,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 11
0,001101,13,1101,13,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 12
0,010110,22,1100,12,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 13
0,001110,14,1000,8,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 14
0,100011,35,1100,12,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 0 transform for round 15
1,100101,37,1010,10,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 0
1,011010,26,0000,0,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 1
1,011011,27,1001,9,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 2
1,001110,14,0100,4,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 3
1,011001,25,0110,6,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 4
1,010110,22,1101,13,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 5
1,100001,33,1101,13,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 6
1,110001,49,1011,11,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 7
1,000101,5,0100,4,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 8
1,111100,60,0010,2,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 9
1,000110,6,1110,14,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 10
1,011010,26,0000,0,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 11
1,100000,32,0000,0,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 12
1,111001,57,0000,0,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 13
1,000110,6,1110,14,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 14
1,101011,43,1111,15,d0c1f269939b0980,8991e00b1e0ab526,1317df4a3f67d80c,S-box 1 transform for round 15
0,101011,43,1001,9,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 0
0,110110,54,0111,7,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 1
0,000101,5,0111,7,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 2
0,011110,30,0111,7,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 3
0,111001,57,1010,10,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 4
0,110010,50,1100,12,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 5
0,001101,13,1101,13,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 6
0,011000,24,0101,5,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 7
0,000001,1,0000,0,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 8
0,000110,6,0001,1,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 9
0,010111,23,1011,11,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 10
0,111010,58,1010,10,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 11
0,001100,12,1011,11,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 12
0,110010,50,1100,12,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 13
0,110101,53,0011,3,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 14
0,010100,20,0110,6,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 0 transform for round 15
1,101000,40,1010,10,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 1 transform for round 0
1,010010,18,0111,7,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 1 transform for round 1
1,101111,47,0010,2,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 1 transform for round 2
1,000101,5,0100,4,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 1 transform for round 3
1,111011,59,0101,5,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 1 transform for round 4
1,111111,63,1001,9,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 1 transform for round 5
1,110100,52,1100,12,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 1 transform for round 6
1,000110,6,1110,14,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 1 transform for round 7
1,111011,59,0101,5,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 1 transform for round 8
1,011101,29,1011,11,37a6a6cc1c0a959e,dc7f42d3b8ec102d,6ad11e285f269f5e,S-box 1 transform for round 9
